,gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
24830,2018-04-04,07:00,Regular,Lowry,Kyle,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Kyle Lowry,Starter,32,PG,72,175,1986-03-25,13,5,3,1,1,3,11,5,0.4545,4,3,0.75,7,2,0.2857,2,1,0.5,1,4,5,BOS,East,Atlantic,Away,Loss,0
24831,2018-04-04,07:00,Regular,Ibaka,Serge,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Serge Ibaka,Starter,29,PF,83,220,1989-09-18,15,2,1,1,2,2,13,7,0.5385,9,6,0.6667,4,1,0.25,0,0,0.0,1,5,6,BOS,East,Atlantic,Away,Loss,0
24832,2018-04-04,07:00,Regular,DeRozan,DeMar,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,DeMar DeRozan,Starter,27,SG,79,220,1989-08-07,16,2,0,1,1,3,17,6,0.3529,13,3,0.2308,4,3,0.75,1,1,1.0,0,3,3,BOS,East,Atlantic,Away,Loss,0
24833,2018-04-04,07:00,Regular,Valančiūnas,Jonas,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Jonas Valančiūnas,Starter,13,C,84,231,1992-05-06,4,0,1,0,0,2,8,2,0.25,6,2,0.3333,2,0,0.0,0,0,0.0,3,2,5,BOS,East,Atlantic,Away,Loss,0
24834,2018-04-04,07:00,Regular,Anunoby,Ogugua,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,OG Anunoby,Starter,11,SF,80,235,1997-07-17,4,0,0,0,0,3,3,2,0.6667,2,2,1.0,1,0,0.0,0,0,0.0,2,2,4,BOS,East,Atlantic,Away,Loss,0
24835,2018-04-04,07:00,Regular,Wright,Delon,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Delon Wright,Bench,27,PG,77,190,1992-04-26,8,8,2,2,2,2,9,4,0.4444,9,4,0.4444,0,0,0.0,0,0,0.0,2,7,9,BOS,East,Atlantic,Away,Loss,0
24836,2018-04-04,07:00,Regular,VanVleet,Fred,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Fred VanVleet,Bench,24,PG,72,195,1994-02-25,15,4,0,0,0,0,10,5,0.5,4,2,0.5,6,3,0.5,2,2,1.0,0,3,3,BOS,East,Atlantic,Away,Loss,0
24837,2018-04-04,07:00,Regular,Nogueira,Lucas,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Lucas Nogueira,Bench,18,C,84,220,1992-07-26,6,0,0,2,0,1,4,3,0.75,4,3,0.75,0,0,0.0,0,0,0.0,1,1,2,BOS,East,Atlantic,Away,Loss,0
24838,2018-04-04,07:00,Regular,Pöltl,Jakob,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Jakob Pöltl,Bench,17,C,85,239,1995-10-15,9,0,2,1,0,4,4,4,1.0,4,4,1.0,0,0,0.0,1,1,1.0,2,1,3,BOS,East,Atlantic,Away,Loss,0
24839,2018-04-04,07:00,Regular,Siakam,Pascal,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Pascal Siakam,Bench,16,PF,82,227,1994-02-04,3,0,0,2,0,2,2,1,0.5,2,1,0.5,0,0,0.0,2,1,0.5,0,2,2,BOS,East,Atlantic,Away,Loss,0
24840,2018-04-04,07:00,Regular,Miles,Calvin,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,C.J. Miles,Bench,15,SF,78,210,1987-04-18,3,2,0,0,0,2,7,1,0.1429,2,0,0.0,5,1,0.2,0,0,0.0,0,1,1,BOS,East,Atlantic,Away,Loss,0
24841,2018-04-04,07:00,Regular,Powell,Norman,TOR,East,Atlantic,Home,Win,1,Forte,Brian,Taylor,Dedric,Norman Powell,Bench,11,SF,76,215,1993-05-25,0,0,1,0,0,1,4,0,0.0,0,0,0.0,4,0,0.0,0,0,0.0,0,5,5,BOS,East,Atlantic,Away,Loss,0
24842,2018-04-04,07:30,Regular,Richardson,Josh,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Josh Richardson,Starter,27,SF,78,200,1993-09-15,19,2,0,3,4,0,12,7,0.5833,10,5,0.5,2,2,1.0,3,3,1.0,0,4,4,ATL,East,Southeast,Home,Loss,1
24843,2018-04-04,07:30,Regular,Babbitt,Luke,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Luke Babbitt,Starter,25,SF,81,225,1989-06-20,3,2,0,0,0,0,6,1,0.1667,0,0,0.0,6,1,0.1667,0,0,0.0,1,3,4,ATL,East,Southeast,Home,Loss,1
24844,2018-04-04,07:30,Regular,Johnson,Tyler,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Tyler Johnson,Starter,23,SG,76,186,1992-05-07,6,2,2,0,1,2,10,3,0.3,8,3,0.375,2,0,0.0,0,0,0.0,1,1,2,ATL,East,Southeast,Home,Loss,1
24845,2018-04-04,07:30,Regular,Whiteside,Hassan,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Hassan Whiteside,Starter,21,C,84,235,1989-06-13,4,2,0,0,3,2,6,2,0.3333,6,2,0.3333,0,0,0.0,0,0,0.0,2,11,13,ATL,East,Southeast,Home,Loss,1
24846,2018-04-04,07:30,Regular,McGruder,Rodney,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Rodney McGruder,Starter,21,SG,76,205,1991-07-29,14,1,1,1,0,3,6,5,0.8333,2,2,1.0,4,3,0.75,2,1,0.5,0,2,2,ATL,East,Southeast,Home,Loss,1
24847,2018-04-04,07:30,Regular,Winslow,Justise,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Justise Winslow,Bench,27,SF,78,222,1996-03-26,18,5,2,0,0,0,16,7,0.4375,12,6,0.5,4,1,0.25,3,3,1.0,0,1,1,ATL,East,Southeast,Home,Loss,1
24848,2018-04-04,07:30,Regular,Ellington,Wayne,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Wayne Ellington,Bench,24,SG,76,200,1987-11-29,11,0,0,1,1,1,9,4,0.4444,1,1,1.0,8,3,0.375,0,0,0.0,0,3,3,ATL,East,Southeast,Home,Loss,1
24849,2018-04-04,07:30,Regular,Olynyk,Kelly,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Kelly Olynyk,Bench,23,PF,84,238,1991-04-19,19,5,1,0,0,4,12,7,0.5833,5,2,0.4,7,5,0.7143,0,0,0.0,2,6,8,ATL,East,Southeast,Home,Loss,1
24850,2018-04-04,07:30,Regular,Adebayo,Edrice,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Bam Adebayo,Bench,20,C,82,250,1997-07-18,4,2,3,3,1,1,6,1,0.1667,6,1,0.1667,0,0,0.0,2,2,1.0,2,8,10,ATL,East,Southeast,Home,Loss,1
24851,2018-04-04,07:30,Regular,Jones,Derrick,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Derrick Jones,Bench,12,SG,79,190,1997-02-15,10,1,1,0,0,1,5,3,0.6,3,2,0.6667,2,1,0.5,4,3,0.75,2,2,4,ATL,East,Southeast,Home,Loss,1
24852,2018-04-04,07:30,Regular,Mickey,Jordan,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Jordan Mickey,Bench,7,C,80,235,1994-07-09,6,0,1,0,0,1,4,2,0.5,2,1,0.5,2,1,0.5,1,1,1.0,0,2,2,ATL,East,Southeast,Home,Loss,1
24853,2018-04-04,07:30,Regular,Haslem,Udonis,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Udonis Haslem,Bench,5,PF,80,230,1980-06-09,1,0,0,0,0,1,1,0,0.0,0,0,0.0,1,0,0.0,2,1,0.5,0,1,1,ATL,East,Southeast,Home,Loss,1
24854,2018-04-04,07:30,Regular,Walton,Derrick,MIA,East,Southeast,Away,Win,1,Twardoski,Scott,Scott,Kevin,Derrick Walton,Bench,5,PG,73,190,1995-04-03,0,1,0,1,0,1,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,ATL,East,Southeast,Home,Loss,1
24878,2018-04-04,09:30,Regular,Davis,Anthony,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Anthony Davis,Starter,31,PF,82,220,1993-03-11,28,2,2,2,3,2,13,8,0.6154,12,7,0.5833,1,1,1.0,13,11,0.8462,4,8,12,MEM,West,Southwest,Away,Loss,3
24879,2018-04-04,09:30,Regular,Holiday,Jrue,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Jrue Holiday,Starter,29,PG,75,180,1990-06-12,15,6,2,3,1,1,12,5,0.4167,8,3,0.375,4,2,0.5,3,3,1.0,0,3,3,MEM,West,Southwest,Away,Loss,3
24880,2018-04-04,09:30,Regular,Moore,E'Twaun,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,E'Twaun Moore,Starter,29,SF,76,191,1989-02-25,30,4,1,3,1,3,16,11,0.6875,6,4,0.6667,10,7,0.7,1,1,1.0,0,1,1,MEM,West,Southwest,Away,Loss,3
24881,2018-04-04,09:30,Regular,Rondo,Rajon,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Rajon Rondo,Starter,28,PG,73,171,1986-02-22,2,13,2,0,0,1,4,1,0.25,2,1,0.5,2,0,0.0,0,0,0.0,1,6,7,MEM,West,Southwest,Away,Loss,3
24882,2018-04-04,09:30,Regular,Mirotić,Nikola,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Nikola Mirotić,Starter,27,PF,82,236,1991-02-11,25,0,1,0,1,4,12,10,0.8333,7,7,1.0,5,3,0.6,2,2,1.0,1,6,7,MEM,West,Southwest,Away,Loss,3
24883,2018-04-04,09:30,Regular,Miller,Darius,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Darius Miller,Bench,24,SF,80,235,1990-03-21,8,2,1,1,0,1,9,3,0.3333,2,1,0.5,7,2,0.2857,0,0,0.0,0,1,1,MEM,West,Southwest,Away,Loss,3
24884,2018-04-04,09:30,Regular,Diallo,Cheick,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Cheick Diallo,Bench,23,PF,81,219,1996-09-13,8,2,2,0,0,3,6,4,0.6667,6,4,0.6667,0,0,0.0,0,0,0.0,2,4,6,MEM,West,Southwest,Away,Loss,3
24885,2018-04-04,09:30,Regular,Hill,Solomon,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Solomon Hill,Bench,23,SF,79,220,1991-03-18,0,1,3,1,1,3,6,0,0.0,2,0,0.0,4,0,0.0,0,0,0.0,3,3,6,MEM,West,Southwest,Away,Loss,3
24886,2018-04-04,09:30,Regular,Clark,Ian,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Ian Clark,Bench,11,SG,75,175,1991-03-07,5,0,0,3,0,1,4,2,0.5,3,1,0.3333,1,1,1.0,0,0,0.0,0,1,1,MEM,West,Southwest,Away,Loss,3
24887,2018-04-04,09:30,Regular,Drew,Larry,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Larry Drew,Bench,5,PG,74,180,1990-03-05,0,2,0,0,0,0,2,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0,MEM,West,Southwest,Away,Loss,3
24888,2018-04-04,09:30,Regular,Okafor,Emeka,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,Emeka Okafor,Bench,4,C,82,255,1982-09-28,2,0,2,1,0,0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,5,5,MEM,West,Southwest,Away,Loss,3
24889,2018-04-04,09:30,Regular,Liggins,DeAndre,NO,West,Southwest,Home,Win,3,Wright,Sean,Orr,J.T.,DeAndre Liggins,Bench,4,SG,78,209,1988-03-31,0,0,0,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0,MEM,West,Southwest,Away,Loss,3
24909,2018-04-05,07:00,Regular,Cook,Quinn,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Quinn Cook,Starter,36,PG,74,184,1993-03-23,12,6,2,1,0,3,12,5,0.4167,7,3,0.4286,5,2,0.4,0,0,0.0,1,2,3,IND,East,Central,Home,Win,1
24910,2018-04-05,07:00,Regular,Durant,Kevin,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Kevin Durant,Starter,33,SF,81,225,1988-12-29,27,7,4,3,1,3,23,8,0.3478,13,6,0.4615,10,2,0.2,9,9,1.0,0,5,5,IND,East,Central,Home,Win,1
24911,2018-04-05,07:00,Regular,Thompson,Klay,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Klay Thompson,Starter,30,SG,79,205,1990-02-08,16,1,1,1,0,0,16,6,0.375,7,2,0.2857,9,4,0.4444,0,0,0.0,3,4,7,IND,East,Central,Home,Win,1
24912,2018-04-05,07:00,Regular,Green,Draymond,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Draymond Green,Starter,29,PF,79,230,1990-03-04,9,5,2,0,1,2,3,3,1.0,2,2,1.0,1,1,1.0,2,2,1.0,0,3,3,IND,East,Central,Home,Win,1
24913,2018-04-05,07:00,Regular,McGee,JaVale,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,JaVale McGee,Starter,12,C,84,237,1988-01-19,6,0,3,0,0,1,4,3,0.75,4,3,0.75,0,0,0.0,0,0,0.0,4,1,5,IND,East,Central,Home,Win,1
24914,2018-04-05,07:00,Regular,Looney,Kevon,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Kevon Looney,Bench,23,SF,81,222,1996-02-06,6,1,0,1,1,1,5,3,0.6,5,3,0.6,0,0,0.0,0,0,0.0,2,1,3,IND,East,Central,Home,Win,1
24915,2018-04-05,07:00,Regular,Young,Nick,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Nick Young,Bench,21,SG,79,210,1985-06-01,4,0,0,0,0,0,4,0,0.0,0,0,0.0,4,0,0.0,4,4,1.0,0,3,3,IND,East,Central,Home,Win,1
24916,2018-04-05,07:00,Regular,Livingston,Shaun,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Shaun Livingston,Bench,15,PG,79,182,1985-09-11,6,3,2,0,1,0,6,2,0.3333,6,2,0.3333,0,0,0.0,2,2,1.0,0,3,3,IND,East,Central,Home,Win,1
24917,2018-04-05,07:00,Regular,Jones,Damian,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Damian Jones,Bench,12,C,83,244,1995-06-30,7,1,1,0,0,0,4,3,0.75,4,3,0.75,0,0,0.0,1,1,1.0,0,1,1,IND,East,Central,Home,Win,1
24918,2018-04-05,07:00,Regular,West,David,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,David West,Bench,11,PF,81,240,1980-08-29,4,3,0,0,1,3,2,1,0.5,2,1,0.5,0,0,0.0,2,2,1.0,2,1,3,IND,East,Central,Home,Win,1
24919,2018-04-05,07:00,Regular,Bell,Jordan,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Jordan Bell,Bench,11,C,81,225,1996-04-09,4,2,0,0,0,1,3,2,0.6667,3,2,0.6667,0,0,0.0,0,0,0.0,1,1,2,IND,East,Central,Home,Win,1
24920,2018-04-05,07:00,Regular,Pachulia,Zaza,GS,West,Pacific,Away,Loss,1,Guthrie,David,Lindsay,Mark,Zaza Pachulia,Bench,7,C,83,240,1984-02-10,5,0,1,0,0,0,1,1,1.0,1,1,1.0,0,0,0.0,4,3,0.75,0,1,1,IND,East,Central,Home,Win,1
24921,2018-04-05,07:00,Regular,Oladipo,Kehinde,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Victor Oladipo,Starter,33,SG,76,215,1992-05-04,21,7,2,3,0,2,17,9,0.5294,12,6,0.5,5,3,0.6,0,0,0.0,1,5,6,GS,West,Pacific,Away,Loss,1
24922,2018-04-05,07:00,Regular,Bogdanović,Bojan,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Bojan Bogdanović,Starter,30,SF,80,216,1989-04-18,28,2,2,1,1,3,13,11,0.8462,6,5,0.8333,7,6,0.8571,0,0,0.0,0,3,3,GS,West,Pacific,Away,Loss,1
24923,2018-04-05,07:00,Regular,Young,Thaddeus,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Thaddeus Young,Starter,29,PF,80,220,1988-06-21,16,5,0,2,1,2,11,7,0.6364,9,7,0.7778,2,0,0.0,4,2,0.5,5,3,8,GS,West,Pacific,Away,Loss,1
24924,2018-04-05,07:00,Regular,Turner,Myles,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Myles Turner,Starter,25,C,84,239,1996-03-24,8,1,2,0,0,2,9,3,0.3333,5,3,0.6,4,0,0.0,2,2,1.0,0,3,3,GS,West,Pacific,Away,Loss,1
24925,2018-04-05,07:00,Regular,Collison,Darren,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Darren Collison,Starter,24,PG,72,160,1987-08-23,15,5,1,2,0,1,8,6,0.75,7,5,0.7143,1,1,1.0,2,2,1.0,1,4,5,GS,West,Pacific,Away,Loss,1
24926,2018-04-05,07:00,Regular,Joseph,Cory,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Cory Joseph,Bench,24,PG,75,185,1991-08-20,5,4,1,1,0,2,8,2,0.25,5,1,0.2,3,1,0.3333,0,0,0.0,0,1,1,GS,West,Pacific,Away,Loss,1
24927,2018-04-05,07:00,Regular,Sabonis,Domantas,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Domantas Sabonis,Bench,24,C,83,240,1996-05-03,13,2,2,1,1,5,11,4,0.3636,9,3,0.3333,2,1,0.5,5,4,0.8,1,8,9,GS,West,Pacific,Away,Loss,1
24928,2018-04-05,07:00,Regular,Stephenson,Lance,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Lance Stephenson,Bench,16,SG,77,210,1990-09-05,9,3,1,0,0,1,6,3,0.5,4,1,0.25,2,2,1.0,2,1,0.5,2,4,6,GS,West,Pacific,Away,Loss,1
24929,2018-04-05,07:00,Regular,Booker,Trevor,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Trevor Booker,Bench,15,PF,79,240,1987-11-25,4,2,0,0,0,4,5,2,0.4,4,2,0.5,1,0,0.0,0,0,0.0,3,2,5,GS,West,Pacific,Away,Loss,1
24930,2018-04-05,07:00,Regular,Robinson,Glenn,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Glenn Robinson,Bench,12,SG,78,220,1994-01-08,2,1,0,1,0,1,2,1,0.5,1,1,1.0,1,0,0.0,0,0,0.0,0,0,0,GS,West,Pacific,Away,Loss,1
24931,2018-04-05,07:00,Regular,Young,Joseph,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,Joseph Young,Bench,4,PG,74,180,1992-06-27,5,0,1,0,0,1,3,2,0.6667,2,1,0.5,1,1,1.0,0,0,0.0,0,0,0,GS,West,Pacific,Away,Loss,1
24932,2018-04-05,07:00,Regular,Leaf,Ty,IND,East,Central,Home,Win,1,Guthrie,David,Lindsay,Mark,T.J. Leaf,Bench,3,PF,82,225,1997-04-30,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,GS,West,Pacific,Away,Loss,1
24933,2018-04-05,08:00,Regular,Beal,Bradley,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Bradley Beal,Starter,43,SG,77,202,1993-06-28,19,8,1,0,0,1,15,7,0.4667,9,3,0.3333,6,4,0.6667,1,1,1.0,1,8,9,CLE,East,Central,Home,Win,2
24934,2018-04-05,08:00,Regular,Wall,John,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,John Wall,Starter,38,PG,76,195,1990-09-06,28,14,6,3,0,2,20,10,0.5,15,8,0.5333,5,2,0.4,6,6,1.0,0,4,4,CLE,East,Central,Home,Win,2
24935,2018-04-05,08:00,Regular,Morris,Markieff,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Markieff Morris,Starter,30,PF,82,245,1989-09-02,15,4,0,1,0,3,12,7,0.5833,10,7,0.7,2,0,0.0,1,1,1.0,2,3,5,CLE,East,Central,Home,Win,2
24936,2018-04-05,08:00,Regular,Porter,Otto,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Otto Porter,Starter,30,SF,80,198,1993-06-03,18,2,2,1,2,2,13,8,0.6154,10,8,0.8,3,0,0.0,2,2,1.0,2,6,8,CLE,East,Central,Home,Win,2
24937,2018-04-05,08:00,Regular,Gortat,Marcin,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Marcin Gortat,Starter,25,C,84,240,1984-02-17,10,1,1,0,1,3,9,5,0.5556,9,5,0.5556,0,0,0.0,0,0,0.0,3,4,7,CLE,East,Central,Home,Win,2
24938,2018-04-05,08:00,Regular,Oubre,Kelly,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Kelly Oubre Jr.,Bench,23,SF,79,203,1995-12-09,6,0,0,2,1,3,9,2,0.2222,7,2,0.2857,2,0,0.0,4,2,0.5,2,0,2,CLE,East,Central,Home,Win,2
24939,2018-04-05,08:00,Regular,Scott,James,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Mike Scott,Bench,21,PF,80,237,1988-09-16,12,1,1,0,0,5,9,5,0.5556,7,3,0.4286,2,2,1.0,0,0,0.0,1,1,2,CLE,East,Central,Home,Win,2
24940,2018-04-05,08:00,Regular,Satoranský,Tomáš,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Tomáš Satoranský,Bench,16,SG,79,205,1991-10-30,5,4,1,0,1,0,4,2,0.5,3,1,0.3333,1,1,1.0,0,0,0.0,1,1,2,CLE,East,Central,Home,Win,2
24941,2018-04-05,08:00,Regular,Mahinmi,Ian,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Ian Mahinmi,Bench,11,C,82,230,1986-11-05,2,0,3,1,2,3,3,1,0.3333,3,1,0.3333,0,0,0.0,0,0,0.0,0,2,2,CLE,East,Central,Home,Win,2
24942,2018-04-05,08:00,Regular,Meeks,Jodie,WAS,East,Southeast,Away,Loss,2,Foster,Scott,Adams,Bennie,Jodie Meeks,Bench,3,SG,76,208,1987-08-21,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,CLE,East,Central,Home,Win,2
24943,2018-04-05,08:00,Regular,James,LeBron,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,LeBron James,Starter,39,SF,80,240,1984-12-30,33,14,6,0,0,2,20,12,0.6,13,10,0.7692,7,2,0.2857,10,7,0.7,2,7,9,WAS,East,Southeast,Away,Loss,2
24944,2018-04-05,08:00,Regular,Green,Jeff,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,Jeff Green,Starter,32,SF,81,235,1986-08-08,21,1,1,1,0,0,10,8,0.8,7,6,0.8571,3,2,0.6667,3,3,1.0,0,1,1,WAS,East,Southeast,Away,Loss,2
24945,2018-04-05,08:00,Regular,Love,Kevin,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,Kevin Love,Starter,31,C,82,271,1988-09-07,16,3,3,1,0,2,10,5,0.5,4,1,0.25,6,4,0.6667,2,2,1.0,1,5,6,WAS,East,Southeast,Away,Loss,2
24946,2018-04-05,08:00,Regular,Hood,Rodney,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,Rodney Hood,Starter,27,SG,80,215,1992-10-20,11,2,0,2,0,3,6,3,0.5,5,3,0.6,1,0,0.0,7,5,0.7143,0,3,3,WAS,East,Southeast,Away,Loss,2
24947,2018-04-05,08:00,Regular,Osman,Cedi,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,Cedi Osman,Starter,15,SF,80,194,1995-04-08,8,3,1,2,0,1,3,2,0.6667,0,0,0.0,3,2,0.6667,2,2,1.0,0,2,2,WAS,East,Southeast,Away,Loss,2
24948,2018-04-05,08:00,Regular,Smith,Earl,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,J.R. Smith,Bench,24,SG,78,220,1985-11-09,4,2,2,1,0,1,4,2,0.5,4,2,0.5,0,0,0.0,0,0,0.0,0,1,1,WAS,East,Southeast,Away,Loss,2
24949,2018-04-05,08:00,Regular,Clarkson,Jordan,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,Jordan Clarkson,Bench,22,PG,77,193,1992-06-07,10,1,2,2,0,1,12,5,0.4167,10,5,0.5,2,0,0.0,0,0,0.0,0,0,0,WAS,East,Southeast,Away,Loss,2
24950,2018-04-05,08:00,Regular,Korver,Kyle,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,Kyle Korver,Bench,22,SG,79,210,1981-03-17,13,0,1,0,1,2,7,4,0.5714,2,1,0.5,5,3,0.6,2,2,1.0,0,3,3,WAS,East,Southeast,Away,Loss,2
24951,2018-04-05,08:00,Regular,Nance,Larry,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,Larry Nance Jr.,Bench,18,PF,80,235,1993-01-01,3,0,0,1,2,1,5,1,0.2,5,1,0.2,0,0,0.0,2,1,0.5,2,8,10,WAS,East,Southeast,Away,Loss,2
24952,2018-04-05,08:00,Regular,Thompson,Tristan,CLE,East,Central,Home,Win,2,Foster,Scott,Adams,Bennie,Tristan Thompson,Bench,10,C,80,225,1991-03-13,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,WAS,East,Southeast,Away,Loss,2
24953,2018-04-05,08:00,Regular,McCollum,Christian,POR,West,Northwest,Away,Loss,1,Barnaky,Brent,Mott,Rodney,C.J. McCollum,Starter,33,SG,75,197,1991-09-19,16,4,6,0,1,0,25,7,0.28,16,5,0.3125,9,2,0.2222,0,0,0.0,1,4,5,HOU,West,Southwest,Home,Win,2
24954,2018-04-05,08:00,Regular,Nurkic,Jusuf,POR,West,Northwest,Away,Loss,1,Barnaky,Brent,Mott,Rodney,Jusuf Nurkic,Starter,33,C,83,280,1994-08-23,14,1,2,1,0,2,12,7,0.5833,12,7,0.5833,0,0,0.0,3,0,0.0,6,5,11,HOU,West,Southwest,Home,Win,2
24955,2018-04-05,08:00,Regular,Napier,Shabazz,POR,West,Northwest,Away,Loss,1,Barnaky,Brent,Mott,Rodney,Shabazz Napier,Starter,29,PG,73,180,1991-07-14,8,2,1,1,0,2,9,2,0.2222,4,1,0.25,5,1,0.2,3,3,1.0,0,4,4,HOU,West,Southwest,Home,Win,2
